,Client Numbers,Client Names
2130,7607204580,"LightBridge Medical Associates, Inc."
2131,7605054105,"LightBridge Medical Associates, Inc."
2132,8586730101,"LightBridge Medical Associates, Inc."
2133,8584519152,"LightBridge Medical Associates, Inc."
2134,6196621979,"LightBridge Medical Associates, Inc."
2135,6197917900,"LightBridge Medical Associates, Inc."
2136,6194411988,"LightBridge Medical Associates, Inc."
2137,5852731979,"LightBridge Medical Associates, Inc."
2138,8582784750,"LightBridge Medical Associates, Inc."
2139,6192832226,"LightBridge Medical Associates, Inc."
2140,6192872920,"LightBridge Medical Associates, Inc."
2141,6194650702,"LightBridge Medical Associates, Inc."
2142,6193371546,"LightBridge Medical Associates, Inc."
2143,6194371777,"LightBridge Medical Associates, Inc."
2144,6194441107,"LightBridge Medical Associates, Inc."
2145,6194418745,"LightBridge Medical Associates, Inc."
2146,6194607871,"LightBridge Medical Associates, Inc."
2147,7605094658,"LightBridge Medical Associates, Inc."
2148,7607450160,"LightBridge Medical Associates, Inc."
2149,6197672300,"LightBridge Medical Associates, Inc."
2150,7607471940,"LightBridge Medical Associates, Inc."
2151,8587485455,"LightBridge Medical Associates, Inc."
2152,6192550570,"LightBridge Medical Associates, Inc."
2153,6192551033,"LightBridge Medical Associates, Inc."
2154,6197883129,"LightBridge Medical Associates, Inc."
2155,7604151252,"LightBridge Medical Associates, Inc."
2156,7602946780,"LightBridge Medical Associates, Inc."
2157,7607557423,"LightBridge Medical Associates, Inc."
2158,7606902994,"LightBridge Medical Associates, Inc."
2159,6194401211,"LightBridge Medical Associates, Inc."
2160,6196441100,"LightBridge Medical Associates, Inc."
2161,7607209898,"LightBridge Medical Associates, Inc."
2162,8582592222,"LightBridge Medical Associates, Inc."
2163,8582928044,"LightBridge Medical Associates, Inc."
2164,8585664625,"LightBridge Medical Associates, Inc."
2165,7607536423,"LightBridge Medical Associates, Inc."
2166,8583424235,"LightBridge Medical Associates, Inc."
2167,6194829385,"LightBridge Medical Associates, Inc."
2168,7606308122,"LightBridge Medical Associates, Inc."
2169,7604398090,"LightBridge Medical Associates, Inc."
2170,6194725202,"LightBridge Medical Associates, Inc."
2171,8585929313,"LightBridge Medical Associates, Inc."
2172,6194272777,"LightBridge Medical Associates, Inc."
2173,6197917700,"LightBridge Medical Associates, Inc."
2174,8585867581,"LightBridge Medical Associates, Inc."
2175,8586339200,"LightBridge Medical Associates, Inc."
2176,8584519933,"LightBridge Medical Associates, Inc."
2177,7607046500,"LightBridge Medical Associates, Inc."
2178,6192982737,"LightBridge Medical Associates, Inc."
2179,6195796531,"LightBridge Medical Associates, Inc."
2180,6192322946,"LightBridge Medical Associates, Inc."
2181,6192221109,"LightBridge Medical Associates, Inc."
2182,6197588493,"LightBridge Medical Associates, Inc."
2183,8584862834,"LightBridge Medical Associates, Inc."
2184,6194471020,"LightBridge Medical Associates, Inc."
2185,6194630281,"LightBridge Medical Associates, Inc."
2186,6196443390,"LightBridge Medical Associates, Inc."
2187,6192338382,"LightBridge Medical Associates, Inc."
2188,6194771176,"LightBridge Medical Associates, Inc."
2189,8587483381,"LightBridge Medical Associates, Inc."
2190,6194433158,"LightBridge Medical Associates, Inc."
2191,6195825168,"LightBridge Medical Associates, Inc."
2192,6196970619,"LightBridge Medical Associates, Inc."
2193,6195286050,"LightBridge Medical Associates, Inc."
2194,8582788121,"LightBridge Medical Associates, Inc."
2195,7606431557,"LightBridge Medical Associates, Inc."
2196,7607041000,"LightBridge Medical Associates, Inc."
2197,7609441900,"LightBridge Medical Associates, Inc."
2198,7606342370,"LightBridge Medical Associates, Inc."
2199,8584535810,"LightBridge Medical Associates, Inc."
2200,8587502385,"LightBridge Medical Associates, Inc."
2201,8587502082,"LightBridge Medical Associates, Inc."
2202,6194651313,"LightBridge Medical Associates, Inc."
2203,7607242193,"LightBridge Medical Associates, Inc."
2204,8583148757,"LightBridge Medical Associates, Inc."
2205,6196605778,"LightBridge Medical Associates, Inc."
2206,6194666993,"LightBridge Medical Associates, Inc."
2207,7604347116,"LightBridge Medical Associates, Inc."
2208,7607411046,"LightBridge Medical Associates, Inc."
2209,6194630294,"LightBridge Medical Associates, Inc."
2210,6194017528,"LightBridge Medical Associates, Inc."
2211,8582776460,"LightBridge Medical Associates, Inc."
2212,6197497363,"LightBridge Medical Associates, Inc."
2213,7608063873,"LightBridge Medical Associates, Inc."
2214,7607358487,"LightBridge Medical Associates, Inc."
2215,6194207033,"LightBridge Medical Associates, Inc."
2216,7607815140,"LightBridge Medical Associates, Inc."
2217,7607439929,"LightBridge Medical Associates, Inc."
2218,6192974086,"LightBridge Medical Associates, Inc."
2219,6196974656,"LightBridge Medical Associates, Inc."
2220,6194794790,"LightBridge Medical Associates, Inc."
2221,6195630480,"LightBridge Medical Associates, Inc."
2222,7607582200,"LightBridge Medical Associates, Inc."
2223,7607389391,"LightBridge Medical Associates, Inc."
2224,7607438843,"LightBridge Medical Associates, Inc."
2225,6194646801,"LightBridge Medical Associates, Inc."
2226,8588424608,"LightBridge Medical Associates, Inc."
2227,7604149411,"LightBridge Medical Associates, Inc."
2228,8587742300,"LightBridge Medical Associates, Inc."
2229,7607392000,"LightBridge Medical Associates, Inc."
2230,4422815000,"LightBridge Medical Associates, Inc."
2231,6194706700,"LightBridge Medical Associates, Inc."
2232,6194755040,"LightBridge Medical Associates, Inc."
2233,6193285617,"LightBridge Medical Associates, Inc."
2234,6194690124,"LightBridge Medical Associates, Inc."
2235,6194608155,"LightBridge Medical Associates, Inc."
2236,6192580663,"LightBridge Medical Associates, Inc."
2237,6192244141,"LightBridge Medical Associates, Inc."
2238,8586134000,"LightBridge Medical Associates, Inc."
2239,8584855153,"LightBridge Medical Associates, Inc."
2240,6195823800,"LightBridge Medical Associates, Inc."
2241,7607474306,"LightBridge Medical Associates, Inc."
2242,8586736340,"LightBridge Medical Associates, Inc."
2243,6194669924,"LightBridge Medical Associates, Inc."
2244,7605989697,"LightBridge Medical Associates, Inc."
2245,6192453198,"LightBridge Medical Associates, Inc."
2246,8588832399,"LightBridge Medical Associates, Inc."
2247,7604802844,"LightBridge Medical Associates, Inc."
2248,7608910328,"LightBridge Medical Associates, Inc."
2249,8585462463,"LightBridge Medical Associates, Inc."
2250,8584559100,"LightBridge Medical Associates, Inc."
2251,7606336501,"LightBridge Medical Associates, Inc."
2252,8584574123,"LightBridge Medical Associates, Inc."
2253,6192948111,"LightBridge Medical Associates, Inc."
2254,7606320081,"LightBridge Medical Associates, Inc."
2255,8584850700,"LightBridge Medical Associates, Inc."
2256,8584568619,"LightBridge Medical Associates, Inc."
2257,6199852054,"LightBridge Medical Associates, Inc."
2258,6195523600,"LightBridge Medical Associates, Inc."
2259,6197406000,"LightBridge Medical Associates, Inc."
2260,6194604444,"LightBridge Medical Associates, Inc."
2261,8584594361,"LightBridge Medical Associates, Inc."
2262,6194428826,"LightBridge Medical Associates, Inc."
2263,6192974484,"LightBridge Medical Associates, Inc."
2264,6194227744,"LightBridge Medical Associates, Inc."
2265,6194420245,"LightBridge Medical Associates, Inc."
2266,6194405005,"LightBridge Medical Associates, Inc."
2267,6194448270,"LightBridge Medical Associates, Inc."
2268,8588745829,"LightBridge Medical Associates, Inc."
2269,7607531245,"LightBridge Medical Associates, Inc."
2270,6194643479,"LightBridge Medical Associates, Inc."
2271,7607288880,"LightBridge Medical Associates, Inc."
2272,8588422045,"LightBridge Medical Associates, Inc."
2273,7604791818,"LightBridge Medical Associates, Inc."
2274,6196215012,"LightBridge Medical Associates, Inc."
2275,6192398687,"LightBridge Medical Associates, Inc."
2276,6192322996,"LightBridge Medical Associates, Inc."
2277,6194495555,"LightBridge Medical Associates, Inc."
2278,8588362188,"LightBridge Medical Associates, Inc."
2279,6194290633,"LightBridge Medical Associates, Inc."
2280,6194642273,"LightBridge Medical Associates, Inc."
2281,7607461100,"LightBridge Medical Associates, Inc."
2282,7609300060,"LightBridge Medical Associates, Inc."
2283,8584884300,"LightBridge Medical Associates, Inc."
2284,8586741255,"LightBridge Medical Associates, Inc."
2285,8586750993,"LightBridge Medical Associates, Inc."
2286,8582016458,"LightBridge Medical Associates, Inc."
2287,7607437133,"LightBridge Medical Associates, Inc."
2288,8584871197,"LightBridge Medical Associates, Inc."
2289,7607271221,"LightBridge Medical Associates, Inc."
2290,8586258700,"LightBridge Medical Associates, Inc."
2291,6194614575,"LightBridge Medical Associates, Inc."
2292,7607248411,"LightBridge Medical Associates, Inc."
2293,6195432091,"LightBridge Medical Associates, Inc."
2294,8586577000,"LightBridge Medical Associates, Inc."
2295,6195831993,"LightBridge Medical Associates, Inc."
2296,8585522973,"LightBridge Medical Associates, Inc."
2297,8586467700,"LightBridge Medical Associates, Inc."
2298,6194769444,"LightBridge Medical Associates, Inc."
2299,6192136421,"LightBridge Medical Associates, Inc."
2300,6194220544,"LightBridge Medical Associates, Inc."
2301,8586134545,"LightBridge Medical Associates, Inc."
2302,8586723900,"LightBridge Medical Associates, Inc."
2303,7604712986,"LightBridge Medical Associates, Inc."
2304,7606302273,"LightBridge Medical Associates, Inc."
2305,7602081726,"LightBridge Medical Associates, Inc."
2306,7603003138,"LightBridge Medical Associates, Inc."
2307,6194746741,"LightBridge Medical Associates, Inc."
2308,7607473878,"LightBridge Medical Associates, Inc."
2309,6196317000,"LightBridge Medical Associates, Inc."
2310,7607984101,"LightBridge Medical Associates, Inc."
2311,7603003282,"LightBridge Medical Associates, Inc."
2312,8582744110,"LightBridge Medical Associates, Inc."
2313,6192922439,"LightBridge Medical Associates, Inc."
2314,6194752211,"LightBridge Medical Associates, Inc."
2315,7604718704,"LightBridge Medical Associates, Inc."
2316,7607291411,"LightBridge Medical Associates, Inc."
2317,6192338500,"LightBridge Medical Associates, Inc."
2318,7607457518,"LightBridge Medical Associates, Inc."
2319,7607470430,"LightBridge Medical Associates, Inc."
2320,7604366955,"LightBridge Medical Associates, Inc."
2321,6194744844,"LightBridge Medical Associates, Inc."
2322,6197936955,"LightBridge Medical Associates, Inc."
2323,6192592887,"LightBridge Medical Associates, Inc."
2324,6197131053,"LightBridge Medical Associates, Inc."
2325,7605667432,"LightBridge Medical Associates, Inc."
2326,7609425048,"LightBridge Medical Associates, Inc."
2327,6192818337,"LightBridge Medical Associates, Inc."
2328,7607444484,"LightBridge Medical Associates, Inc."
2329,7607444829,"LightBridge Medical Associates, Inc."
2330,6194613222,"LightBridge Medical Associates, Inc."
2331,7609753956,"LightBridge Medical Associates, Inc."
2332,6195013606,"LightBridge Medical Associates, Inc."
2333,8583429431,"LightBridge Medical Associates, Inc."
2334,6196606200,"LightBridge Medical Associates, Inc."
2335,6195960742,"LightBridge Medical Associates, Inc."
2336,7607391061,"LightBridge Medical Associates, Inc."
2337,8584876242,"LightBridge Medical Associates, Inc."
2338,8584559188,"LightBridge Medical Associates, Inc."
2339,7607230985,"LightBridge Medical Associates, Inc."
2340,6195901515,"LightBridge Medical Associates, Inc."
2341,7607245474,"LightBridge Medical Associates, Inc."
2342,7607303800,"LightBridge Medical Associates, Inc."
2343,8586731969,"LightBridge Medical Associates, Inc."
2344,6195011788,"LightBridge Medical Associates, Inc."
2345,7607282330,"LightBridge Medical Associates, Inc."
2346,7602947996,"LightBridge Medical Associates, Inc."
2347,7609175734,"LightBridge Medical Associates, Inc."
2348,8583550916,"LightBridge Medical Associates, Inc."
2349,8587755918,"LightBridge Medical Associates, Inc."
2350,6195434500,"LightBridge Medical Associates, Inc."
2351,8583919160,"LightBridge Medical Associates, Inc."
2352,7607474888,"LightBridge Medical Associates, Inc."
2353,7609453033,"LightBridge Medical Associates, Inc."
2354,6194828000,"LightBridge Medical Associates, Inc."
2355,7606704445,"LightBridge Medical Associates, Inc."
2356,6197467039,"LightBridge Medical Associates, Inc."
2357,7607285656,"LightBridge Medical Associates, Inc."
2358,6194427744,"LightBridge Medical Associates, Inc."
2359,6195885888,"LightBridge Medical Associates, Inc."
2360,7607393000,"LightBridge Medical Associates, Inc."
2361,7605221989,"LightBridge Medical Associates, Inc."
2362,6194349385,"LightBridge Medical Associates, Inc."
2363,8584858001,"LightBridge Medical Associates, Inc."
2364,6192247300,"LightBridge Medical Associates, Inc."
2365,7607458455,"LightBridge Medical Associates, Inc."
2366,6197413473,"LightBridge Medical Associates, Inc."
2367,8587643345,"LightBridge Medical Associates, Inc."
2368,7602330302,"LightBridge Medical Associates, Inc."
2369,6192095216,"LightBridge Medical Associates, Inc."
2370,7607462500,"LightBridge Medical Associates, Inc."
2371,6196569798,"LightBridge Medical Associates, Inc."
2372,7602072645,"LightBridge Medical Associates, Inc."
2373,6195822422,"LightBridge Medical Associates, Inc."
2374,7606185608,"LightBridge Medical Associates, Inc."
2375,8585491598,"LightBridge Medical Associates, Inc."
2376,8583739300,"LightBridge Medical Associates, Inc."
2377,7609753751,"LightBridge Medical Associates, Inc."
2378,8584514018,"LightBridge Medical Associates, Inc."
2379,7602941655,"LightBridge Medical Associates, Inc."
2380,7609413233,"LightBridge Medical Associates, Inc."
2381,7604409844,"LightBridge Medical Associates, Inc."
2382,7607589165,"LightBridge Medical Associates, Inc."
2383,7607811079,"LightBridge Medical Associates, Inc."
2384,6199345435,"LightBridge Medical Associates, Inc."
2385,6193038519,"LightBridge Medical Associates, Inc."
2386,7603858100,"LightBridge Medical Associates, Inc."
2387,4422247208,"LightBridge Medical Associates, Inc."
2388,6197412023,"LightBridge Medical Associates, Inc."
2389,7606310267,"LightBridge Medical Associates, Inc."
2390,8585694028,"LightBridge Medical Associates, Inc."
2391,8585607676,"LightBridge Medical Associates, Inc."
2392,8582849114,"LightBridge Medical Associates, Inc."
2393,8584511100,"LightBridge Medical Associates, Inc."
2394,6197915495,"LightBridge Medical Associates, Inc."
2395,8586104833,"LightBridge Medical Associates, Inc."
2396,6192054100,"LightBridge Medical Associates, Inc."
2397,8585380802,"LightBridge Medical Associates, Inc."
2398,6119532640,"LightBridge Medical Associates, Inc."
2399,7607463223,"LightBridge Medical Associates, Inc."
2400,8589248530,"LightBridge Medical Associates, Inc."
2401,8587840171,"LightBridge Medical Associates, Inc."
2402,7608425946,"LightBridge Medical Associates, Inc."
2403,7602958515,"LightBridge Medical Associates, Inc."
2404,6194482870,"LightBridge Medical Associates, Inc."
2405,8587644442,"LightBridge Medical Associates, Inc."
2406,6195045049,"LightBridge Medical Associates, Inc."
2407,8585584772,"LightBridge Medical Associates, Inc."
2408,6198565007,"LightBridge Medical Associates, Inc."
2409,7602940822,"LightBridge Medical Associates, Inc."
2410,6194392294,"LightBridge Medical Associates, Inc."
2411,8583021366,"LightBridge Medical Associates, Inc."
2412,8008660860,"LightBridge Medical Associates, Inc."
2413,7607892960,"LightBridge Medical Associates, Inc."
2414,8583487791,"LightBridge Medical Associates, Inc."
2415,6197879921,"LightBridge Medical Associates, Inc."
2416,5712998636,"LightBridge Medical Associates, Inc."
2417,6197412499,"LightBridge Medical Associates, Inc."
2418,4422776100,"LightBridge Medical Associates, Inc."
2419,7604485866,"LightBridge Medical Associates, Inc."
2420,7605191449,"LightBridge Medical Associates, Inc."
2421,8003852527,"LightBridge Medical Associates, Inc."
2422,7604156348,"LightBridge Medical Associates, Inc."
2423,7607360292,"LightBridge Medical Associates, Inc."
2424,6193030670,"LightBridge Medical Associates, Inc."
2425,6194660253,"LightBridge Medical Associates, Inc."
2426,6199540953,"LightBridge Medical Associates, Inc."
2427,8589057026,"LightBridge Medical Associates, Inc."
2428,6196979707,"LightBridge Medical Associates, Inc."
2429,6198825003,"LightBridge Medical Associates, Inc."
2430,7606991323,"LightBridge Medical Associates, Inc."
2431,8582608765,"LightBridge Medical Associates, Inc."
2432,6192662356,"LightBridge Medical Associates, Inc."
2433,8587756935,"LightBridge Medical Associates, Inc."
2434,2066765300,"LightBridge Medical Associates, Inc."
2435,6194704531,"LightBridge Medical Associates, Inc."
2436,8582155820,"LightBridge Medical Associates, Inc."
2437,6193169291,"LightBridge Medical Associates, Inc."
2438,6199059392,"LightBridge Medical Associates, Inc."
2439,8588007455,"LightBridge Medical Associates, Inc."
2440,6502384987,"LightBridge Medical Associates, Inc."
2441,7602911202,"LightBridge Medical Associates, Inc."
2442,7608143579,"LightBridge Medical Associates, Inc."
2443,7602953523,"LightBridge Medical Associates, Inc."
2444,7605188508,"LightBridge Medical Associates, Inc."
2445,7604526037,"LightBridge Medical Associates, Inc."
2446,4423258090,"LightBridge Medical Associates, Inc."
2447,7602152337,"LightBridge Medical Associates, Inc."
2448,8583125406,"LightBridge Medical Associates, Inc."
2449,6196504688,"LightBridge Medical Associates, Inc."
2450,5205480138,"LightBridge Medical Associates, Inc."
2451,8182842502,"LightBridge Medical Associates, Inc."
2452,8585238008,"LightBridge Medical Associates, Inc."
2453,6194422576,"LightBridge Medical Associates, Inc."
2454,7242380355,LIGONIER VALLEY LEARNING CTR
2455,7242385556,LIGONIER VALLEY LEARNING CTR
2456,4062832442,LINCOLN COUNTY HEALTH DEPARTMENT
2457,4062934139,LINCOLN COUNTY HEALTH DEPARTMENT
2458,4062962536,LINCOLN COUNTY HEALTH DEPARTMENT
2459,7044795030,Lincoln County Health Department
2460,7047353001,Lincoln County Health Department
2461,7197432526,Lincoln County Public Health
2462,5704548404,LINDA FARLEY
2463,5704551086,LINDA FARLEY
2464,5704599781,LINDA FARLEY
2465,5704274500,LINDA FARLEY
2466,5707884178,LINDA FARLEY
2467,4125212126,"Linda Martin, LCSW"
2468,3047298007,"LINKS, LLC"
2469,3042055207,"LINKS, LLC"
2470,6812659047,"LINKS, LLC"
2471,3198926000,Linn County Public Health
2472,3198925735,Linn County Public Health
2473,2154252133,LINN H. CARLETON D.O.
2474,6103373450,Liping Yao
2475,6105181800,Liping Yao
2476,9134811568,LiveActive Primary Care 
2477,9135493884,LiveActive Primary Care 
2478,9135441957,LiveActive Primary Care 
2479,2014581080,Livewell Pain Management
2480,2019282160,Livewell Pain Management
2481,9086882700,Livewell Pain Management
2482,2018333000,Livewell Pain Management
2483,2018943000,Livewell Pain Management
2484,9198032111,"Living Well Behavioral Health, Inc."
2485,9107480261,"Living Well Behavioral Health, Inc."
2486,5418131505,"Living Well Medical, LLC"
2487,6606465506,Livingston County Health Center
2488,7036569805,LMG Infusion Center
2489,8663233561,"Lone Star House Call Physicians, LLC"
2490,2102276156,Lonestar Cancer Associates
2491,2102977000,Lonestar Cancer Associates
2492,2105724600,Lonestar Cancer Associates
2493,2109164141,Lonestar Cancer Associates
2494,2102974000,Lonestar Cancer Associates
2495,2102972000,Lonestar Cancer Associates
2496,2107042011,Lonestar Cancer Associates
2497,8304017745,Lonestar Cancer Associates
2498,2107572323,Lonestar Cancer Associates
2499,2102711800,Lonestar Cancer Associates
2500,2102975000,Lonestar Cancer Associates
2501,8303031121,Lonestar Cancer Associates
2502,2109212000,Lonestar Cancer Associates
2503,2106004600,Lonestar Cancer Associates
2504,2102973422,Lonestar Cancer Associates
2505,6094921212,LONG BEACH ISLAND HEALTH DEPARTMENT
2506,7182920100,"Long Chiropractic, PC"
2507,2155451917,"Long Chiropractic, PC"
2508,2154439700,"Long Chiropractic, PC"
2509,5162555010,Long Island Thoracic
2510,5166323000,Long Island Thoracic
2511,5167052525,Long Island Thoracic
2512,5162566000,Long Island Thoracic
2513,5168971000,Long Island Thoracic
2514,7188697000,Long Island Thoracic
2515,6316541100,Long Island Thoracic
2516,5165796000,Long Island Thoracic
2517,5168870890,Long Island Thoracic
2518,5625989745,"Los Alamitos Hematology/Oncology Medical Group, Inc."
2519,7143787000,"Los Alamitos Hematology/Oncology Medical Group, Inc."
2520,8883328229,Los Angeles Perinatal Associates
2521,8189025784,Los Angeles Perinatal Associates
2522,5624919809,Los Angeles Perinatal Associates
2523,8187826600,Los Angeles Perinatal Associates
2524,4105058948,Lotus Oncology Hematology
2525,5615636262,Lotus Psychiatry & Wellness
2526,4842669103,"LOUIS GIANGIULIO, MD"
2527,4844762000,"LOUIS GIANGIULIO, MD"
2528,4843373000,"LOUIS GIANGIULIO, MD"
2529,4845651000,"LOUIS GIANGIULIO, MD"
2530,2125832830,"Louis J. Morledge, MD PLLC"
2531,5028830227,"LOUISVILLE LUNG CARE, PLLC"
2532,5026367111,"LOUISVILLE LUNG CARE, PLLC"
2533,5024598900,"LOUISVILLE LUNG CARE, PLLC"
2534,5025827400,"LOUISVILLE LUNG CARE, PLLC"
2535,5024265600,"LOUISVILLE LUNG CARE, PLLC"
2536,5025874011,"LOUISVILLE LUNG CARE, PLLC"
2537,5025877001,"LOUISVILLE LUNG CARE, PLLC"
2538,5025873999,"LOUISVILLE LUNG CARE, PLLC"
2539,5028974907,"LOUISVILLE LUNG CARE, PLLC"
2540,5024468000,"LOUISVILLE LUNG CARE, PLLC"
2541,5026298000,"LOUISVILLE LUNG CARE, PLLC"
2542,5028540009,"LOUISVILLE LUNG CARE, PLLC"
2543,5026365241,"LOUISVILLE LUNG CARE, PLLC"
2544,5024485852,"LOUISVILLE LUNG CARE, PLLC"
2545,5028932595,"LOUISVILLE LUNG CARE, PLLC"
2546,5023626000,"LOUISVILLE LUNG CARE, PLLC"
2547,5024488622,"LOUISVILLE LUNG CARE, PLLC"
2548,5024510990,"LOUISVILLE LUNG CARE, PLLC"
2549,5023505000,"LOUISVILLE LUNG CARE, PLLC"
2550,8438157222,Low Country Eye Associates
2551,6104592373,LR FAMILY MEDICAL CARE LLC
2552,6105669400,LR FAMILY MEDICAL CARE LLC
2553,5661400,LR FAMILY MEDICAL CARE LLC
2554,6105661400,LR FAMILY MEDICAL CARE LLC
2555,6108742460,LR FAMILY MEDICAL CARE LLC
2556,6104856410,LR FAMILY MEDICAL CARE LLC
2557,6108911636,LR FAMILY MEDICAL CARE LLC
2558,8067497933,Lubbock Dermatology West - Dr Bryan D. Harris
2559,7048273014,LUKE MEDICAL CLINIC
2560,7027339300,"Lynda Tirao, M.D., P.C."
2561,7025622021,"Lynda Tirao, M.D., P.C."
2562,7028778898,"Lynda Tirao, M.D., P.C."
2563,7023823155,"Lynda Tirao, M.D., P.C."
2564,7028711418,"Lynda Tirao, M.D., P.C."
2565,7022527342,"Lynda Tirao, M.D., P.C."
2566,7022555000,"Lynda Tirao, M.D., P.C."
2567,7022337000,"Lynda Tirao, M.D., P.C."
2568,7027318000,"Lynda Tirao, M.D., P.C."
2569,7023832000,"Lynda Tirao, M.D., P.C."
2570,7023884000,"Lynda Tirao, M.D., P.C."
2571,7029399400,"Lynda Tirao, M.D., P.C."
2572,7027940100,"Lynda Tirao, M.D., P.C."
2573,7027355848,"Lynda Tirao, M.D., P.C."
2574,2127502109,Lyon Primary Care PLLC
2575,2168152244,LYV The Wellness Space
2576,6106264355,M MORSE MICHELS PC
2577,2174236988,Macon County Health Department
2578,6603954711,Macon County Health Department
2579,6109665111,Macungie Family Chiropractic
2580,7175454545,Madeira Chiropractic
2581,7184838360,"Madhumati R Kalavar MD, P.C"
2582,8286493531,Madison County Health Dept
2583,8286493857,Madison County Health Dept
2584,4068434295,Madison County Public Health Department
2585,9733776700,MADISON MEDICAL & SPORTS REHABILITATION CENTER
2586,2124480101,Madison Ophthalmology PLLC
2587,4198720500,Mahjabeen Islam M.D.
2588,4192914000,Mahjabeen Islam M.D.
2589,4198935911,Mahjabeen Islam M.D.
2590,4192513232,Mahjabeen Islam M.D.
2591,4196614001,Mahjabeen Islam M.D.
2592,4198720504,Mahjabeen Islam M.D.
2593,8452920078,"Mahmoud Abu-Ghanam Physician, PC"
2594,8457943300,"Mahmoud Abu-Ghanam Physician, PC"
2595,8456476400,"Mahmoud Abu-Ghanam Physician, PC"
2596,8454342080,"Mahmoud Abu-Ghanam Physician, PC"
2597,8422920078,"Mahmoud Abu-Ghanam Physician, PC"
2598,8434338010,Main Street Medical Associates LLC
2599,8173465700,Mallikarjuna Mukka MD PA
2600,8174339600,Mallikarjuna Mukka MD PA
2601,8174335000,Mallikarjuna Mukka MD PA
2602,8172939110,Mallikarjuna Mukka MD PA
2603,8173460094,Mallikarjuna Mukka MD PA
2604,8173706078,Mallikarjuna Mukka MD PA
2605,8178402500,Mallikarjuna Mukka MD PA
2606,8178203400,Mallikarjuna Mukka MD PA
2607,8173469407,Mallikarjuna Mukka MD PA
2608,8173324812,Mallikarjuna Mukka MD PA
2609,8172502000,Mallikarjuna Mukka MD PA
2610,8173704700,Mallikarjuna Mukka MD PA
2611,8179262544,Mallikarjuna Mukka MD PA
2612,8173362100,Mallikarjuna Mukka MD PA
2613,8174448600,Mallikarjuna Mukka MD PA
2614,8176243500,Mallikarjuna Mukka MD PA
2615,6036246466,Manchester Health Dept.
2616,9856309618,MANDEVILLE PRIVATE PHYSICIAN GROUP
2617,2125997005,Manhattan Cardiology
2618,6465594659,Manhattan Center for Headache & Neurology
2619,2124148248,"Manhattan Endocrinologist, PLLC"
2620,2127299200,Manhattan Orthopedic Care
2621,7328661903,Manhattan Orthopedic Care
2622,2127726667,Manhattan Orthopedic Care
2623,7183511115,Manhattan Orthopedic Care
2624,2013074810,Manhattan Orthopedic Care
2625,7326175990,Manhattan Orthopedic Care
2626,7188866268,Manhattan Orthopedic Care
2627,7328270800,Manhattan Orthopedic Care
2628,8455172424,Manhattan Orthopedic Care
2629,2018439441,Manhattan Orthopedic Care
2630,6152174770,"Maple St. Medical, PLLC"
2631,5702822040,MARC MORRIS
2632,5702821020,MARC MORRIS
2633,5707853005,MARC MORRIS
2634,5702811000,MARC MORRIS
2635,5703402900,MARC MORRIS
2636,5702821099,MARC MORRIS
2637,5626332021,Marcelo-Mangune Medical Corporation
2638,7183373963,MARGARET SAFO MD PC
2639,5162566000,MARGARET SAFO MD PC
2640,7188697000,MARGARET SAFO MD PC
2641,6463702015,"MARIE SEDLACKOVA, MD"
2642,3477321357,"MARIE SEDLACKOVA, MD"
2643,4153882777,MARIN FOOT AND ANKLE
2644,2019090502,MARINKOVIC CHIROPRACTIC
2645,7247751002,MARIO A. GRIPPA DC
2646,2013199722,"Mariposa Health Center, LLC"
2647,3108290039,"Mark J. Kelly, M.D., Inc."
2648,3108295511,"Mark J. Kelly, M.D., Inc."
2649,3193194000,"Mark J. Kelly, M.D., Inc."
2650,3104531489,"Mark J. Kelly, M.D., Inc."
2651,3108296597,"Mark J. Kelly, M.D., Inc."
2652,3107737035,"Mark J. Kelly, M.D., Inc."
2653,2159434637,Mark S Forrest & Associates
2654,8147243239,"Mark W. Oakes, D.C."
2655,5613541002,"Mark W.Gocke, MD"
2656,5709099324,MARRIAGE RESOURCE CENTER
2657,6468220228,Marsha Harris M.D.
2658,2126965411,Marsha Harris M.D.
2659,2128895477,Marsha Harris M.D.
2660,2122637300,Marsha Harris M.D.
2661,2129232525,Marsha Harris M.D.
2662,2122543570,Marsha Harris M.D.
2663,2127512100,Marsha Harris M.D.
2664,2124342160,Marsha Harris M.D.
2665,7184883736,Marsha Harris M.D.
2666,2527931619,Martin-Tyrrell-Washington District Health Department
2667,2527931751,Martin-Tyrrell-Washington District Health Department
2668,2527913119,Martin-Tyrrell-Washington District Health Department
2669,2527933023,Martin-Tyrrell-Washington District Health Department
2670,4085830522,"Mary Margaret O'Neill MD, Inc,"
2671,4089472500,"Mary Margaret O'Neill MD, Inc,"
2672,4085592011,"Mary Margaret O'Neill MD, Inc,"
2673,4082973432,"Mary Margaret O'Neill MD, Inc,"
2674,7249401730,Mary-Alice Olson
2675,4137445978,MassMutual
2676,2014444448,MAUI MEDICAL WEIGHT LOSS CLINICS LLC
2677,8775018505,MAUI MEDICAL WEIGHT LOSS CLINICS LLC
2678,9734782212,MAUI MEDICAL WEIGHT LOSS CLINICS LLC
2679,8622517303,MAZEN ITANI MD PC
2680,2154917533,McGlynn Chiropractic
2681,2152307442,McGlynn Chiropractic
2682,3098885700,McLean County Behavioral Health Coordination
2683,7192665000,McVay Foot & Ankle
